ProjectName,Release,MethodName,LOC,ParameterCount,CycloComplexity,CognitiveComplexity,NestingDepth,Revisions,Authors,TotalChurn,MaxChurn,AvgChurn,NumberOfCodeSmells,Bugginess
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/isDistributed(),3,0,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,"src/jvm/storm/starter/spout/TwitterSampleSpout.java/open(Map, TopologyContext, SpoutOutputCollector)",31,3,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/onStatus(Status),3,1,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/onDeletionNotice(StatusDeletionNotice),2,1,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/onTrackLimitationNotice(int),2,1,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,"src/jvm/storm/starter/spout/TwitterSampleSpout.java/onScrubGeo(long, long)",2,2,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/onException(Exception),2,1,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/nextTuple(),8,0,2,2,1,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/close(),3,0,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/ack(Object),2,1,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/fail(Object),2,1,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/TwitterSampleSpout.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,6,2,36,10,4.20,0,no
STORM,0.9.0.1,src/jvm/storm/starter/PrintSampleStream.java/main(String[]),12,1,1,0,0,5,2,15,5,2.75,0,no
STORM,0.9.0.1,"src/jvm/storm/starter/ExclamationTopology.java/prepare(Map, TopologyContext, OutputCollector)",3,3,1,0,0,8,2,125,41,9.29,0,no
STORM,0.9.0.1,src/jvm/storm/starter/ExclamationTopology.java/execute(Tuple),4,1,1,0,0,8,2,125,41,9.29,0,no
STORM,0.9.0.1,src/jvm/storm/starter/ExclamationTopology.java/cleanup(),2,0,1,0,0,8,2,125,41,9.29,0,no
STORM,0.9.0.1,src/jvm/storm/starter/ExclamationTopology.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,8,2,125,41,9.29,0,no
STORM,0.9.0.1,src/jvm/storm/starter/ExclamationTopology.java/main(String[]),12,1,1,0,0,8,2,125,41,9.29,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/RandomSentenceSpout.java/isDistributed(),3,0,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.0.1,"src/jvm/storm/starter/spout/RandomSentenceSpout.java/open(Map, TopologyContext, SpoutOutputCollector)",4,3,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/RandomSentenceSpout.java/nextTuple(),6,0,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/RandomSentenceSpout.java/close(),2,0,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/RandomSentenceSpout.java/ack(Object),2,1,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/RandomSentenceSpout.java/fail(Object),2,1,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/spout/RandomSentenceSpout.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/WordCountTopology.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,8,2,176,58,13.00,0,no
STORM,0.9.0.1,"src/jvm/storm/starter/WordCountTopology.java/prepare(Map, TopologyContext)",2,2,1,0,0,8,2,176,58,13.00,0,no
STORM,0.9.0.1,"src/jvm/storm/starter/WordCountTopology.java/execute(Tuple, BasicOutputCollector)",9,2,2,1,1,8,2,176,58,13.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/WordCountTopology.java/cleanup(),2,0,1,0,0,8,2,176,58,13.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/WordCountTopology.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,8,2,176,58,13.00,0,no
STORM,0.9.0.1,src/jvm/storm/starter/WordCountTopology.java/main(String[]),13,1,1,0,0,8,2,176,58,13.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/ReachTopology.java/execute(Tuple, BasicOutputCollector)",10,2,3,3,2,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/ReachTopology.java/execute(Tuple, BasicOutputCollector)",10,2,3,3,2,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/ReachTopology.java/prepare(Map, TopologyContext, BatchOutputCollector, Object)",4,4,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/execute(Tuple),3,1,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/finishBatch(),3,0,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/ReachTopology.java/prepare(Map, TopologyContext, BatchOutputCollector, Object)",4,4,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/execute(Tuple),3,1,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/finishBatch(),3,0,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/construct(),8,0,1,0,0,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ReachTopology.java/main(String[]),19,1,4,4,2,6,2,409,143,36.20,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/bolt/PrinterBolt.java/execute(Tuple, BasicOutputCollector)",3,2,1,0,0,4,2,30,8,3.33,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/bolt/PrinterBolt.java/declareOutputFields(OutputFieldsDeclarer),2,1,1,0,0,4,2,30,8,3.33,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java/initLastModifiedTimesMillis(),6,0,2,1,1,3,2,62,30,15.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java/now(),3,0,1,0,0,3,2,62,30,15.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java/secondsSinceOldestModification(),4,0,1,0,0,3,2,62,30,15.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java/markAsModified(),3,0,1,0,0,3,2,62,30,15.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java/updateLastModifiedTime(),3,0,1,0,0,3,2,62,30,15.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/spout/RandomSentenceSpout.java/open(Map, TopologyContext, SpoutOutputCollector)",4,3,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/spout/RandomSentenceSpout.java/nextTuple(),6,0,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/spout/RandomSentenceSpout.java/ack(Object),2,1,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/spout/RandomSentenceSpout.java/fail(Object),2,1,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/spout/RandomSentenceSpout.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,3,2,59,28,14.00,0,no
STORM,0.9.1-incubating,"test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/mockRankingsTuple(Object, long)",6,2,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/illegalTopN(),3,0,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/negativeOrZeroTopNShouldThrowIAE(int),3,1,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/illegalEmitFrequency(),3,0,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/negativeOrZeroEmitFrequencyShouldThrowIAE(int),3,1,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/legalTopN(),3,0,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/positiveTopNShouldBeOk(int),3,1,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/legalEmitFrequency(),3,0,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/positiveEmitFrequencyShouldBeOk(int),3,1,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/shouldEmitSomethingIfTickTupleIsReceived(),11,0,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/shouldEmitNothingIfNormalTupleIsReceived(),10,0,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/shouldDeclareOutputFields(),9,0,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java/shouldSetTickTupleFrequencyInComponentConfigurationToNonZeroValue(),10,0,1,0,0,3,2,199,97,48.50,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java/from(Tuple),6,1,1,0,0,7,2,204,91,18.17,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java/getObject(),3,0,1,0,0,7,2,204,91,18.17,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java/getCount(),3,0,1,0,0,7,2,204,91,18.17,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java/getFields(),3,0,1,0,0,7,2,204,91,18.17,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java/compareTo(Rankable),10,1,3,1,2,7,2,204,91,18.17,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java/equals(Object),10,1,4,4,1,7,2,204,91,18.17,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java/hashCode(),7,0,1,1,0,7,2,204,91,18.17,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java/toString(),13,0,2,2,1,7,2,204,91,18.17,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ManualDRPC.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,3,2,62,30,15.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/ManualDRPC.java/execute(Tuple, BasicOutputCollector)",5,2,1,0,0,3,2,62,30,15.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/ManualDRPC.java/main(String[]),13,1,1,0,0,3,2,62,30,15.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/TransactionalWords.java/prepare(Map, TopologyContext, BatchOutputCollector, TransactionAttempt)",4,4,1,0,0,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalWords.java/execute(Tuple),7,1,2,1,1,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalWords.java/finishBatch(),19,0,5,7,3,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalWords.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/TransactionalWords.java/execute(Tuple, BasicOutputCollector)",16,2,4,2,2,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalWords.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/TransactionalWords.java/prepare(Map, TopologyContext, BatchOutputCollector, TransactionAttempt)",4,4,1,0,0,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalWords.java/execute(Tuple),8,1,2,1,1,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalWords.java/finishBatch(),17,0,5,7,3,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalWords.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalWords.java/main(String[]),14,1,1,0,0,6,3,377,183,39.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/TransactionalGlobalCount.java/prepare(Map, TopologyContext, BatchOutputCollector, Object)",4,4,1,0,0,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalGlobalCount.java/execute(Tuple),3,1,1,0,0,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalGlobalCount.java/finishBatch(),3,0,1,0,0,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalGlobalCount.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/TransactionalGlobalCount.java/prepare(Map, TopologyContext, BatchOutputCollector, TransactionAttempt)",4,4,1,0,0,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalGlobalCount.java/execute(Tuple),3,1,1,0,0,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalGlobalCount.java/finishBatch(),17,0,4,5,2,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalGlobalCount.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/TransactionalGlobalCount.java/main(String[]),13,1,1,0,0,5,2,289,117,34.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/illegalTopNData(),3,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/constructorWithNegativeOrZeroTopNShouldThrowIAE(int),3,1,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/legalTopNData(),3,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/constructorWithPositiveTopNShouldBeOk(int),6,1,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/shouldHaveDefaultConstructor(),3,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/defaultConstructorShouldSetPositiveTopN(),6,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/rankingsGrowData(),3,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,"test/jvm/storm/starter/tools/RankingsTest.java/sizeOfRankingsShouldNotGrowBeyondTopN(int, List)",12,2,2,1,1,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/simulatedRankingsData(),3,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,"test/jvm/storm/starter/tools/RankingsTest.java/shouldCorrectlyRankWhenUpdatedWithRankables(List, List)",10,2,2,1,1,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,"test/jvm/storm/starter/tools/RankingsTest.java/shouldCorrectlyRankWhenEmptyAndUpdatedWithOtherRankings(List, List)",12,2,2,1,1,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,"test/jvm/storm/starter/tools/RankingsTest.java/shouldCorrectlyRankWhenUpdatedWithEmptyOtherRankings(List, List)",12,2,2,1,1,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/simulatedRankingsAndOtherRankingsData(),3,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,"test/jvm/storm/starter/tools/RankingsTest.java/shouldCorrectlyRankWhenNotEmptyAndUpdatedWithOtherRankings(List, List, List)",15,3,3,2,1,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/duplicatesData(),6,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/shouldNotRankDuplicateObjectsMoreThanOnce(List),10,1,2,1,1,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/removeZeroRankingsData(),3,0,1,0,0,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,"test/jvm/storm/starter/tools/RankingsTest.java/shouldRemoveZeroCounts(List, List)",11,2,2,1,1,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/updatingWithNewRankablesShouldBeThreadSafe(),34,0,5,5,3,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java/run(),11,0,3,2,3,6,2,535,181,68.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/BasicDRPCTopology.java/execute(Tuple, BasicOutputCollector)",4,2,1,0,0,5,2,97,39,11.25,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/BasicDRPCTopology.java/declareOutputFields(OutputFieldsDeclarer),3,1,1,0,0,5,2,97,39,11.25,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/BasicDRPCTopology.java/main(String[]),18,1,4,4,2,5,2,97,39,11.25,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/RollingTopWords.java/createTopologyConfiguration(),5,0,1,0,0,6,2,182,48,20.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/RollingTopWords.java/wireTopology(),10,0,1,0,0,6,2,182,48,20.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/RollingTopWords.java/run(),3,0,1,0,0,6,2,182,48,20.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/RollingTopWords.java/main(String[]),3,1,1,0,0,6,2,182,48,20.20,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/bolt/IntermediateRankingsBolt.java/updateRankingsWithTuple(Tuple),4,1,1,0,0,3,2,46,22,11.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/bolt/IntermediateRankingsBolt.java/getLogger(),3,0,1,0,0,3,2,46,22,11.00,0,no
STORM,0.9.1-incubating,"src/jvm/storm/starter/util/StormRunner.java/runTopologyLocally(StormTopology, String, Config, int)",7,4,1,0,0,3,2,22,11,5.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/tools/MockTupleHelpers.java/mockTickTuple(),3,0,1,0,0,3,2,26,13,6.50,0,no
STORM,0.9.1-incubating,"test/jvm/storm/starter/tools/MockTupleHelpers.java/mockTuple(String, String)",6,2,1,0,0,3,2,26,13,6.50,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/RollingCountBoltTest.java/mockNormalTuple(Object),5,1,1,0,0,3,2,141,68,34.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/RollingCountBoltTest.java/shouldEmitNothingIfNoObjectHasBeenCountedYetAndTickTupleIsReceived(),13,0,1,0,0,3,2,141,68,34.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/RollingCountBoltTest.java/shouldEmitSomethingIfAtLeastOneObjectWasCountedAndTickTupleIsReceived(),15,0,1,0,0,3,2,141,68,34.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/RollingCountBoltTest.java/shouldDeclareOutputFields(),9,0,1,0,0,3,2,141,68,34.00,0,no
STORM,0.9.1-incubating,test/jvm/storm/starter/bolt/RollingCountBoltTest.java/shouldSetTickTupleFrequencyInComponentConfigurationToNonZeroValue(),10,0,1,0,0,3,2,141,68,34.00,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/SlidingWindowCounter.java/incrementCount(T),3,1,1,1,0,7,3,116,55,9.67,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/SlidingWindowCounter.java/getCountsThenAdvanceWindow(),7,0,1,0,0,7,3,116,55,9.67,0,no
STORM,0.9.1-incubating,src/jvm/storm/starter/tools/SlidingWindowCounter.java/advanceHead(),4,0,1,0,0,7,3,116,55,9.67,0,no
